"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
0c12172a-fd72-4412-b936-c6ffd9b35dba,059ae66a-ad74-4874-b3a7-319fa8e908cb,"#N/A","#N/A",b2ef8991-fddc-4bc8-82ad-c45f2d04d92e,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
0c29de5f-5b06-46e8-9c76-7daf0ea3e1a4,0615d973-7662-470c-804f-9e8a845c344e,"#N/A","#N/A",ecf3b3a5-e803-44c4-b468-840e2be26db3,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
0c97ce11-eb2a-4bc0-8e68-ba88a17e94ff,fe9c3252-f59e-4b0c-a3db-4b5c62ff2bf6,"#N/A","#N/A",3f97d073-735f-450b-ae29-2a6368123d0d,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
0cbe48b2-6343-4ad0-9389-a4d7793e9aaa,1bbaf99a-e9dd-4b66-bd6b-52113742ccd4,"#N/A","#N/A",2fac6d1a-fe5d-4d7c-ace0-257c75652a34,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0cc2c5ac-951e-4a01-8779-27535779abe4,3e618f3f-9734-4a35-a6e9-0770d1678c39,"#N/A","#N/A",e9f8ef62-a4c2-464c-97cd-92f1937517be,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0cce5b76-64c4-415f-a46e-a0df96234522,8089a7d2-e300-4527-8885-1d98fb0f6e46,"#N/A","#N/A",c032468d-1873-448a-b6ae-63055013e6b9,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0cd0a179-d74e-4b5f-9012-99c4d362137f,3fa505dd-ce3a-4fa8-a546-8ac2c9a229a3,"#N/A","#N/A",83250cc2-2786-4db8-be57-da74adf6a348,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0cd2949a-38e7-406b-af5c-232cf8d872be,b6b423cb-1a88-4f6f-bc21-f416a44ea3d7,"#N/A","#N/A",14762f84-55a3-4e99-961d-9e7b1a808f85,Prefers Direct Phone Outreach,false,"#N/A",Medium,New problem,Closed,Error Messages - Slow / not responding,"#N/A","#N/A","#N/A",Problem,"#N/A"
0d102aeb-1b0b-4b9a-b2db-996d0e3cce2c,e3495959-4e93-4622-866a-e83e23362bb7,"#N/A","#N/A",a9d57914-d7b1-46ce-89a2-4fadbe0a28c3,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0d4d159c-b224-43cc-bbc4-208ce94c40d0,b14ecc5f-00ce-4adf-8d18-56f3e85c2112,"#N/A","#N/A",aa79add9-632f-4e1b-afce-0906c8f5e252,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0d65311a-a22c-4afb-a49b-bc6b5c5937a9,aa98a467-ff00-4cb4-b6b9-5096ace31687,"#N/A","#N/A",e86e9e93-2691-4310-9a8e-4b2ba817cf40,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0d6fe24e-340e-46ae-9b78-466e65017ed4,657f8fc5-2246-4165-be09-327fa8331e71,"#N/A","#N/A",3082988b-3528-470d-a794-dac3c5006310,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
0da4d4eb-cedd-4e82-9d23-0fd387a13377,1428ad1a-54ab-4a26-9fa9-3132d8c35782,"#N/A","#N/A",e8baeeb7-ab3b-45d7-85e7-1ddd6f4201df,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
0dddc658-b020-475d-af6c-96ba2a9bd9a0,aba768c3-5818-4d00-82b8-2a6dcc5a5d03,"#N/A","#N/A",d26c02ca-cf89-46fe-836e-e71c15370995,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
0dea508a-fe0b-47a9-8211-dbe434c96acc,0f6dd887-3a4f-47a1-a040-364591a7523c,"#N/A","#N/A",ecc31e39-8173-4207-bfe2-0edaa427d474,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0dfce860-ff49-4895-a30b-2b1ed7ee0794,c1800b5e-7dd9-48f4-93df-c6fc6c379ba3,"#N/A","#N/A",972952c8-cca6-4d8d-9f5b-fa25d70b1bb5,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
0e76645f-e7e0-4c79-84b6-e79c63a964e9,853f6d04-4ec1-4a1b-8d20-09f1c8c00a9b,"#N/A","#N/A",b08b45a7-d581-410c-a638-934aad9cac0f,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0e7e603e-4e33-430b-b940-2daf50076e2d,96d7af6a-c0c5-4c61-94f3-0eae12135527,"#N/A","#N/A",e85091a9-8f8a-4bb7-812e-9f1943cfb960,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
0e82018e-5245-4e10-bdac-bf884a0a30f7,fcceadff-9901-444d-9c5a-f68a42a89f4b,"#N/A","#N/A",34cbf15e-db58-4845-8319-a77e55c7f148,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0e976f12-fa4f-4b52-a53c-d4c7666c1572,d3053ca7-894e-4b3d-b4ea-1974b5686046,"#N/A","#N/A",ce035152-b9b4-420c-8e8f-bfd7c8feb29b,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0ea8aa0d-540c-45d0-852d-2e28c6400631,4ef1d2af-8174-4ce4-b114-f13d2888ccdd,"#N/A","#N/A",29e3dcc1-5fc3-42d0-836a-ff807ce08738,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Escalated,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0ebc38a5-5543-413d-896a-18a9ec242bd7,aba768c3-5818-4d00-82b8-2a6dcc5a5d03,"#N/A","#N/A",3f221eca-87c1-4a3d-8cae-6d4cb9644d38,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0ed1f452-7282-4f45-93a8-a08fbc947901,a704cfb8-ce78-43a6-a1d4-e7823018c366,"#N/A","#N/A",85497e79-028a-4d53-a3bb-a6555282a887,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0ef76dd7-9c5c-429c-a251-c98352a4ad2b,609c5bd9-06ff-4e77-a688-597a43c6f493,"#N/A","#N/A",f8b43caa-5ea8-4aee-ba05-c9dad87b5bdf,EMEA Case,false,"#N/A",Medium,Complex functionality,Closed,Customization Help,"#N/A","#N/A","#N/A",Question,"#N/A"
0f014479-4d4a-42da-baff-769cc7225002,cf13d698-1117-4a21-b6e0-f65f7349be47,"#N/A","#N/A",b0eba7cf-de80-4090-908e-141acf19dd37,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,On Hold,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0f3e8aca-cd77-498e-8120-44ca5e5fb7d3,e0df3925-5d29-4ced-bec2-8c1a9ba1d294,"#N/A","#N/A",3ad051dd-3310-4e70-8b3c-cd0ee9e29581,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Pending Approval,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0f458d32-aa35-409c-ae89-ec0f72a3e713,d70e92b5-1314-48cf-ad52-6dcbd196a36b,"#N/A","#N/A",141dc600-73c7-484a-b9aa-2a49bc57e2d2,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0f536f94-6c1e-44a8-9f23-726df0e2a472,9eae2f4e-7674-4079-97f6-43a58e08547e,"#N/A","#N/A",8f5e8731-e21c-49e1-8beb-b5175f9fa10c,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,New,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0f9d4d6a-2fb8-4b37-9bc3-5c01473d9d24,b6b423cb-1a88-4f6f-bc21-f416a44ea3d7,"#N/A","#N/A",31d8d25f-7f60-476e-9713-bd071aa5f5ba,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0fa0968e-9c7f-4d8a-aa3b-b834110580c5,b7fa5935-163e-499d-b057-17e040a63392,"#N/A","#N/A",f46c8397-8e12-4368-96c6-b047d067b550,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
0fbe1e8d-c4de-4e4c-ab30-449e4d4c4db7,e1a5cd00-57ea-4cfa-b0ed-daba7d98a467,"#N/A","#N/A",fafdf09f-c34f-4d5d-8be9-2c27701e5a0d,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
10529b14-5d9d-4db9-ac5a-905ac5ff71d6,b157fa96-86a1-4224-a504-35482ac07f1d,"#N/A","#N/A",0023ebf1-1a65-452a-bec1-9a9e3de80e18,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
10918ccd-9d63-4865-9fbb-a13e7ba3e93a,26258eba-e337-4dca-8ed1-5f562843401e,"#N/A","#N/A",9ab55efb-722b-4bc5-9703-0258ab30fed9,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
10aab188-0e7a-4efe-a617-638dc3347e24,825361f4-c105-4124-bb1a-ad1f5b517b40,"#N/A","#N/A",373266a1-50df-40d7-9523-643e45d49d4f,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
10ee40b4-b392-4239-a1b2-8ac6e022fa24,0f6dd887-3a4f-47a1-a040-364591a7523c,"#N/A","#N/A",caf4efcb-f02a-4d28-b737-4ed87560572b,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
116a369a-5070-40ad-9e66-5d2987a09e86,0f6dd887-3a4f-47a1-a040-364591a7523c,"#N/A","#N/A",6605416a-4e4d-40f7-93d0-36cbb6f1512e,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
11965ec3-ea06-4990-8ada-efe4616d8c07,e4ac435f-5f4a-4cef-8d52-fdf60c82c495,"#N/A","#N/A",6c3f8728-2c3e-4605-a66d-e107da2f9ec5,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
11feae35-757c-407b-912a-77270bcc28e7,eb1c9f9a-4f49-4898-9296-ed711df117a5,"#N/A","#N/A",002a04c3-c8b6-43d2-9584-6f2cbe318a68,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
1218ebe7-0df6-4af0-9f32-9cc3f7ad1e6d,d693046a-27e3-4da0-82cf-805c2c12cabc,"#N/A","#N/A",2963b37f-6ecb-4dc9-a13a-d48be5b6cdcb,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Rejected,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
126c4ddc-23ec-4c37-8d7c-bfa304fccbb1,657f8fc5-2246-4165-be09-327fa8331e71,"#N/A","#N/A",95d5bfb3-f5d5-49d6-a7b6-315d1b5d5d58,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
12c9e6f1-021d-4c15-bca8-c8b97b52d58a,1bbaf99a-e9dd-4b66-bd6b-52113742ccd4,"#N/A","#N/A",7af4ce4d-0ff7-42e7-b313-fba4f847df6e,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
12e571a1-554a-4859-be19-f26531b68527,0f6dd887-3a4f-47a1-a040-364591a7523c,"#N/A","#N/A",90fa666c-cc20-4004-a55a-f102ab4f3088,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
13298a32-5414-4092-96b2-304ad21a3615,f53e8c51-9460-4579-a9d6-389aa6ea3b1d,"#N/A","#N/A",0a781145-2ce2-4e21-865c-dea39fee51e7,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
13a83858-9f1f-4804-90d8-f2ee0c1e848e,8f9c068e-835d-424f-9d37-1388be4a7d0a,"#N/A","#N/A",dbc326f6-b350-44b3-bad0-1e7d4a30f042,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
13bb6599-cc68-4c8a-8cf7-80490d520603,aba768c3-5818-4d00-82b8-2a6dcc5a5d03,"#N/A","#N/A",8a09f09d-7784-412b-acbb-5ffa20e53a9d,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Closed,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
13be2499-f1c0-40c2-b0f6-4723c7fea077,e0d24d52-12e9-4aef-9d51-26ee8f11ffe1,"#N/A","#N/A",053b6484-cf43-49ae-9494-1705bdce4f87,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
13f1950f-24b7-47c3-81cd-66dbde6cdd7c,0ed6e1df-248d-4cdc-8dda-0832ddf03126,"#N/A","#N/A",e3114bde-5e60-4216-b527-12c19ad26351,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,New,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1424b14b-a221-4961-83a4-70971bf6ac9e,d845ff04-7523-4f84-b767-a2c0249e7eb8,"#N/A","#N/A",7d851d97-fc0f-4768-ab0a-ffc284139674,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Closed,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
14276c58-40cb-40d9-ad38-a4cdd152a4a9,8089a7d2-e300-4527-8885-1d98fb0f6e46,"#N/A","#N/A",9089f242-896d-426d-8d7e-96fe25af90cb,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1437405f-7eea-4b40-97f6-079e31497e71,72cca046-1b05-41ef-b852-1bba002295e4,"#N/A","#N/A",5df33edf-179a-41ef-8a2f-67743ffd654f,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
144d6e14-60c8-47a4-89ec-602ac02746aa,aa98a467-ff00-4cb4-b6b9-5096ace31687,"#N/A","#N/A",3b80dbe7-a3f8-4ff6-a0cf-6c61089ccee9,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1451f5ae-9977-4979-a6f8-6a2b3a66a08f,0ed6e1df-248d-4cdc-8dda-0832ddf03126,"#N/A","#N/A",0bf9a3d1-f1ac-4a9e-8ef9-0721ad11c2ea,EMEA Case,false,"#N/A",Medium,User didn't attend training,New,Using attachments as templates,"#N/A","#N/A","#N/A",Problem,"#N/A"
14522675-7d50-4ded-94cd-333de8b01823,d1eaeb22-9e06-4cb9-8bde-b69c1a0fbd67,"#N/A","#N/A",c37b3fb2-9a11-4624-87ee-c71b826a4666,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1456320f-45e2-4093-8d44-b56faa88293e,1780077c-4e79-4a5e-949f-64ab5a73d3c8,"#N/A","#N/A",49d8919c-9fae-4747-bd61-8e2a68180a10,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Approved,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
14844206-8bea-499d-afce-9d7e7cc68516,eed55588-9c31-4925-b846-863cf35c1063,"#N/A","#N/A",f770edb4-cea0-4685-af39-35533420f1eb,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
148fc17a-b61f-490e-a2bb-901b2bf50a7e,59ba3ded-5329-44b0-96f7-f241cb95306a,"#N/A","#N/A",8b8044c0-3dd1-49fd-98da-90160ffad8b6,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Approved,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1498303a-d2f9-4e1a-a2d2-24b272e6386e,56c3380d-3fef-4f9d-9a48-939666a8bddd,"#N/A","#N/A",db2a101c-b4d3-4bd7-99c8-c62c64d47125,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
14c021cd-518f-46a1-902a-3f3545b35443,4ae730c3-a865-4bc0-87f1-737c88d126de,"#N/A","#N/A",ba60c5d0-1822-40cb-9f52-d23038f0e21e,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
14dcd47f-d2d4-46dd-a39b-94ba7984e225,f148f58a-32e6-44eb-9767-49236c2d4945,"#N/A","#N/A",9aa03bbf-52a0-44d2-b713-21c7ca0a77b1,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Closed,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
14dd2ab1-f28d-435c-9ee8-3d1635bdf97a,e3495959-4e93-4622-866a-e83e23362bb7,"#N/A","#N/A",4e870d16-48de-44a5-8b31-064b21f62a34,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
151e548e-41fa-4adf-a760-3ce3985eb14f,fe9c3252-f59e-4b0c-a3db-4b5c62ff2bf6,"#N/A","#N/A",09395b2f-36ed-4538-9863-6addd22c7528,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1562dde0-f9ef-4b1d-b074-4461977e07f6,59ba3ded-5329-44b0-96f7-f241cb95306a,"#N/A","#N/A",15fed6df-0e4c-4df7-8723-c31dd3b83849,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
156dbb1b-9834-48e5-b2fc-3e1a766ffbec,7d7982a6-c395-48a7-a798-6695ca118534,"#N/A","#N/A",31507a63-3efb-4b34-a5ac-dc9c6e0aafd1,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
1589344b-f5fa-4376-a8d6-cd8fb378b5b0,641e8a6b-421a-49ac-9b2f-584ff0426f81,"#N/A","#N/A",6074d99b-061d-4369-9f77-0ee2acb66f80,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Rejected,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
15907ed8-3d08-498d-8376-71d1c65c0e93,23ce3f5f-f599-49fc-b4f6-3e4cd0ab3809,"#N/A","#N/A",f2f1ecf0-3eac-4b60-9865-efcf84f8cab4,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
1664eed4-0837-4b55-843f-248f6ce1b9e4,b23afcaa-b2e3-486e-bdba-90304e8585d3,"#N/A","#N/A",b405b502-a004-466f-8e93-a85c74d8e8ae,User Needs Help,false,"#N/A",Medium,User didn't attend training,Approved,How to remove the Salesforce Id from the Document's name,"#N/A","#N/A","#N/A",Question,"#N/A"
16ab8a5b-970a-404d-a047-89fde81f52b3,8dd3f6a2-0f21-40dd-b623-6a5b76b8469a,"#N/A","#N/A",b443b19b-90b3-4ae3-ae12-e7cf6d027fcf,We just hired 3 new Sales Reps and would like to assign them Sales Enablement Suite licenses.,false,"#N/A",Medium,User didn't attend training,On Hold,Installing Software on my new Device,"#N/A","#N/A","#N/A",Question,"#N/A"
16c5effe-bd4f-436e-8364-e5976882c0ae,ecf94f26-d115-47a3-805c-4060cf9e542d,"#N/A","#N/A",4527b431-2578-4f9f-9f15-adf4dd223495,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Approved,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
16d517cd-704b-4cfc-b855-99907b19eb7e,4fbe5dc7-ec35-4dfa-863b-d25a5cdd3599,"#N/A","#N/A",84d3a538-2260-4484-be61-2b5059e9975f,We just hired 3 new Sales Reps and would like to assign them Sales Enablement Suite licenses.,false,"#N/A",Medium,User didn't attend training,Closed,How to assign licenses to new users,"#N/A","#N/A","#N/A",Question,"#N/A"
16ff770b-f2d2-4986-95ea-a69e84484b93,60d9828a-c228-4240-87cb-1050f579390a,"#N/A","#N/A",bfa4945f-d6ff-417d-b063-5b16fb47911d,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
172f3f2e-b8c6-4ba3-9d94-b706ac761652,9020415f-8c52-4c77-95a8-85a4f5e80eab,"#N/A","#N/A",4129f167-06f0-437e-a39d-6b6545af8883,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
17790862-5da1-4d0c-ae08-626f3171e157,cddce6c8-fef5-4989-8e13-ea86b8164017,"#N/A","#N/A",8f3b2409-2c40-40fe-a34b-fe5cf62ac253,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
